"datetime","mss_payload_id","mss_payload_mode","mss_payload_error","mss_payload_temp1","mss_payload_temp2","mss_payload_reserved","packet_version_number","packet_type","packet_secondary_header_flag","packet_id","packet_grouping_flag","packet_sequence_count","packet_data_length","time_ms_in_week","time_week_number","word_10_spare","ascii_data"
"09/27/2016 01:23:54.9410","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:54.9500","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:54.9590","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:54.9680","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:54.9760","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:54.9850","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:54.9940","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:55.0020","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:55.0110","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:55.0210","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:55.8300","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:55.8400","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:55.8490","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:55.8570","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:55.8660","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:55.8770","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:55.8850","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:55.8940","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:55.9030","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:55.9120","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:55.9220","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:56.9310","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:56.9400","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:56.9490","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:56.9580","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:56.9670","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:56.9750","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:56.9850","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:56.9930","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:57.0020","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:57.0110","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:57.0200","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:57.8290","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:57.8390","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:57.8470","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:57.8560","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:57.8650","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:57.8740","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:57.8830","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:57.8910","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:57.9000","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:57.9090","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:57.9190","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:58.9300","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:58.9390","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:58.9470","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:58.9560","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:58.9640","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:58.9730","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:58.9820","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:58.9900","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:58.9990","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:59.0080","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:59.0170","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:59.0260","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:59.8350","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:59.8440","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:59.8530","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:59.8620","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:59.8710","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:59.8790","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:59.8880","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:59.8960","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:59.9050","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:23:59.9160","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:00.9260","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:00.9340","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:00.9430","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:00.9520","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:00.9610","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:00.9700","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:00.9790","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:00.9900","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:00.9980","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:01.0070","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:01.0160","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:01.0260","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:01.8350","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:01.8440","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:01.8530","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:01.8610","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:01.8700","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:01.8780","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:01.8870","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:01.8950","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:01.9040","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:02.9130","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:02.9210","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:02.9290","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:02.9370","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:02.9450","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:02.9530","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:02.9620","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:02.9700","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:02.9780","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:02.9860","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:02.9940","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:03.8040","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:03.8130","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:03.8210","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:03.8320","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:03.8400","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:03.8480","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:03.8570","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:03.8650","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:03.8740","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:03.8830","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:03.8930","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:04.9030","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:04.9120","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:04.9210","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:04.9300","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:04.9390","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:04.9470","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:04.9560","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:04.9650","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:04.9740","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:04.9840","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:04.9930","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:05.8020","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:05.8120","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:05.8200","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:05.8290","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:05.8380","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:05.8460","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:05.8550","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:05.8640","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:05.8730","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:05.8820","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:05.8940","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:06.9030","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:06.9120","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:06.9210","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:06.9290","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:06.9380","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:06.9470","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:06.9550","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:06.9640","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:06.9730","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:06.9820","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:06.9910","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:07.8000","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:07.8090","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:07.8180","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:07.8270","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:07.8350","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:07.8440","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:07.8530","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:07.8610","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:07.8700","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:07.8800","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:08.8890","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:08.8980","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:08.9060","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:08.9150","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:08.9230","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:08.9320","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:08.9420","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:08.9510","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:08.9600","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:08.9700","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:08.9800","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:09.7890","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:09.7980","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:09.8070","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:09.8160","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:09.8250","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:09.8330","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:09.8420","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:09.8500","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:09.8580","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:09.8670","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:09.8760","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:10.8850","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:10.8950","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:10.9030","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:10.9120","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:10.9210","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:10.9300","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:10.9390","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:10.9470","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:10.9560","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:10.9650","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:10.9740","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:11.7850","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:11.7960","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
"09/27/2016 01:24:11.8040","402","1","0","41","34","0","0","False","True","1026","3","14","49","6122","0","0","tlm:hss - set output rate = 6000000 bps [in"
